chr,start,stop
NW_022145614.1,18930262.0,18959659.0
NW_022145614.1,18960928.0,18973295.0
NW_022145614.1,18981804.0,18994939.0
NW_022145614.1,19008881.0,19041356.0
NW_022145614.1,19047030.0,19075073.0
NW_022145614.1,19084859.0,19116973.0
NW_022145614.1,19118657.0,19123396.0
NW_022145614.1,19127278.0,19139067.0
NW_022145614.1,19139237.0,19145797.0
NW_022145614.1,19147824.0,19182638.0
NW_022145614.1,19186608.0,19195516.0
NW_022145614.1,19196838.0,19218050.0
NW_022145614.1,19232897.0,19243231.0
NW_022145614.1,19270545.0,19303176.0
NW_022145614.1,19311575.0,19335771.0
NW_022145614.1,19336370.0,19347550.0
NW_022145614.1,19351429.0,19398115.0
NW_022145614.1,19470748.0,19472818.0
NW_022145614.1,19552232.0,19571944.0
NW_022145614.1,19585296.0,19611816.0
NW_022145614.1,19615116.0,19636724.0
NW_022145614.1,19640023.0,19642964.0
NW_022145614.1,19671069.0,19712424.0
NW_022145614.1,19718388.0,19765826.0
NW_022145614.1,19773718.0,19783518.0
NW_022145614.1,19784823.0,19803943.0
NW_022145614.1,19808024.0,19851003.0
NW_022145614.1,19854708.0,19874376.0
NW_022145614.1,19882868.0,19892464.0
NW_022145614.1,19898267.0,19908192.0
NW_022145614.1,19913175.0,19937301.0
NW_022145614.1,19949643.0,19955249.0
NW_022145614.1,19974937.0,19983920.0
NW_022145614.1,20000325.0,20023535.0
NW_022145614.1,20049661.0,20137603.0
NW_022145614.1,20283175.0,20289038.0
NW_022145614.1,20363839.0,20382053.0
NW_022145614.1,20386513.0,20404881.0
NW_022145614.1,20406535.0,20488959.0
NW_022145614.1,20509715.0,20543980.0
NW_022145614.1,20605309.0,20638451.0
NW_022145614.1,20664232.0,20690567.0
NW_022145614.1,20696231.0,20710178.0
NW_022145614.1,20715591.0,20793104.0
NW_022145614.1,20796646.0,20820462.0
NW_022145614.1,20824717.0,20840727.0
NW_022145614.1,20841705.0,20863884.0
NW_022145614.1,20877222.0,20893755.0
NW_022145614.1,20902089.0,20912019.0
NW_022145614.1,21027247.0,21044076.0
NW_022145614.1,21050971.0,21105128.0
NW_022145614.1,21109481.0,21118164.0
NW_022145614.1,21126933.0,21155774.0
NW_022145614.1,21159871.0,21173460.0
NW_022145614.1,21238954.0,21261633.0
NW_022145614.1,21268534.0,21272634.0
NW_022145614.1,21274991.0,21287595.0
NW_022145614.1,21288253.0,21297123.0
NW_022145614.1,21297708.0,21308132.0
NW_022145614.1,21310834.0,21317473.0
NW_022145614.1,21322490.0,21341217.0
NW_022145614.1,21369942.0,21411754.0
NW_022145614.1,21429309.0,21462334.0
NW_022145614.1,21474495.0,21498468.0
NW_022145614.1,21505287.0,21511020.0
NW_022145614.1,21644890.0,21686084.0
NW_022145614.1,21689956.0,21698029.0
NW_022145614.1,21701663.0,21735187.0
NW_022145614.1,21740204.0,21798373.0
NW_022145614.1,21841011.0,21843083.0
NW_022145614.1,21874472.0,21959969.0
NW_022145614.1,21964289.0,22065215.0
NW_022145614.1,22125310.0,22136750.0
NW_022145614.1,22141198.0,22151628.0
NW_022145614.1,22291609.0,22318463.0
NW_022145614.1,22328164.0,22350562.0
NW_022145614.1,22397333.0,22416660.0
NW_022145614.1,22463058.0,22494557.0
NW_022145614.1,22521433.0,22546383.0
NW_022145614.1,22558570.0,22711607.0
NW_022145614.1,22716722.0,22745721.0
NW_022145614.1,22761600.0,22877462.0
NW_022145614.1,22922198.0,22924716.0
NW_022145614.1,22940771.0,22953045.0
NW_022145614.1,22985558.0,22991816.0
NW_022145614.1,22994561.0,23002481.0
NW_022145614.1,23009359.0,23064333.0
NW_022145614.1,23099753.0,23108575.0
NW_022145614.1,23112612.0,23123500.0
NW_022145614.1,23143447.0,23165056.0
NW_022145614.1,23171655.0,23180316.0
NW_022145614.1,23182380.0,23187886.0
NW_022145614.1,23191562.0,23217457.0
NW_022145614.1,23217691.0,23230490.0
NW_022145614.1,23289290.0,23298530.0
NW_022145614.1,23304477.0,23332402.0
NW_022145614.1,23338668.0,23385820.0
NW_022145614.1,23388007.0,23436370.0
NW_022145614.1,23442971.0,23458734.0
NW_022145614.1,23459156.0,23551327.0
NW_022145614.1,23557958.0,23572330.0
NW_022145614.1,23578888.0,23593490.0
NW_022145614.1,23599591.0,23635426.0
NW_022145614.1,23653180.0,23671645.0
NW_022145614.1,23683662.0,23704715.0
NW_022145614.1,23767617.0,23796245.0
NW_022145614.1,23893182.0,23983029.0
NW_022145614.1,23984327.0,24009088.0
NW_022145614.1,24020347.0,24064780.0
NW_022145614.1,24097730.0,24115338.0
NW_022145614.1,24129890.0,24132870.0
NW_022145614.1,24135452.0,24140046.0
NW_022145614.1,24142728.0,24148932.0
NW_022145614.1,24149608.0,24166837.0
NW_022145614.1,24172484.0,24202366.0
NW_022145614.1,24209617.0,24225878.0
NW_022145614.1,24226058.0,24234049.0
NW_022145614.1,24235274.0,24242947.0
NW_022145614.1,24244628.0,24249896.0
NW_022145614.1,24255858.0,24261485.0
NW_022145614.1,24263174.0,24268444.0
NW_022145614.1,24272453.0,24310884.0
NW_022145614.1,24311294.0,24318816.0
NW_022145614.1,24322102.0,24328254.0
NW_022145614.1,24381426.0,24384980.0
NW_022145614.1,24399871.0,24412090.0
NW_022145614.1,24450038.0,24486307.0
NW_022145614.1,24526442.0,24591816.0
NW_022145614.1,24592598.0,24600973.0
NW_022145614.1,24612766.0,24632475.0
NW_022145614.1,24640464.0,24646416.0
NW_022145614.1,24654073.0,24664403.0
NW_022145614.1,24683851.0,24715091.0
NW_022145614.1,24720801.0,24751257.0
NW_022145614.1,24812641.0,24841070.0
NW_022145614.1,24852839.0,24863627.0
NW_022145614.1,24864139.0,24876070.0
NW_022145614.1,24900921.0,24918049.0
NW_022145614.1,24919838.0,24945296.0
NW_022145614.1,24949645.0,24993311.0
NW_022145614.1,24995066.0,25003369.0
NW_022145614.1,25004964.0,25009239.0
NW_022145614.1,25009422.0,25021438.0
NW_022145614.1,25029163.0,25034869.0
NW_022145614.1,25037180.0,25062160.0
NW_022145614.1,25200872.0,25229675.0
NW_022145614.1,25236632.0,25241635.0
NW_022145614.1,25246279.0,25254732.0
NW_022145614.1,25261825.0,25281683.0
NW_022145614.1,25282589.0,25297011.0
NW_022145614.1,25301691.0,25331628.0
NW_022145614.1,25336999.0,25354021.0
NW_022145614.1,25355529.0,25407909.0
NW_022145614.1,25411772.0,25457124.0
NW_022145614.1,25483039.0,25519293.0
NW_022145614.1,25521936.0,25528468.0
NW_022145614.1,25532895.0,25553045.0
NW_022145614.1,25556715.0,25564423.0
NW_022145614.1,25565337.0,25570720.0
NW_022145614.1,25575047.0,25578479.0
NW_022145614.1,25579998.0,25604571.0
NW_022145614.1,25604863.0,25641795.0
NW_022145614.1,25644965.0,25673358.0
NW_022145614.1,25687348.0,25702260.0
NW_022145614.1,25703734.0,25730924.0
NW_022145614.1,25750852.0,25780131.0
NW_022145614.1,25789070.0,25823451.0
NW_022145614.1,25825778.0,25846759.0
NW_022145614.1,25851795.0,25891187.0
NW_022145614.1,25902409.0,25922225.0
NW_022145614.1,25927918.0,25962347.0
NW_022145614.1,25966594.0,25974544.0
NW_022145614.1,25976209.0,25994577.0
NW_022145614.1,25997955.0,26080245.0
NW_022145614.1,26097573.0,26122213.0
NW_022145614.1,26272408.0,26280229.0
NW_022145614.1,26282685.0,26323694.0
NW_022145614.1,26325825.0,26332895.0
NW_022145614.1,26334192.0,26336264.0
NW_022145614.1,26343725.0,26359344.0
NW_022145614.1,26361740.0,26388271.0
NW_022145614.1,26425258.0,26431507.0
NW_022145614.1,26433692.0,26436825.0
NW_022145614.1,26481838.0,26504107.0
NW_022145614.1,26553109.0,26565528.0
NW_022145614.1,26595299.0,26603936.0
NW_022145614.1,26620303.0,26636979.0
NW_022145614.1,26644079.0,26650708.0
NW_022145614.1,26673361.0,26677576.0
NW_022145614.1,26685434.0,26735626.0
NW_022145614.1,26739368.0,26774595.0
NW_022145614.1,26782945.0,26795553.0
NW_022145614.1,26803871.0,26816851.0
NW_022145614.1,26882818.0,26921555.0
NW_022145614.1,26924340.0,26931120.0
NW_022145614.1,26934074.0,26951514.0
NW_022145614.1,26954434.0,26984444.0
NW_022145614.1,27036652.0,27039158.0
NW_022145614.1,27041281.0,27047120.0
NW_022145614.1,27099784.0,27111046.0
NW_022145614.1,27117518.0,27153779.0
NW_022145614.1,27157578.0,27213119.0
NW_022145614.1,27217013.0,27235649.0
NW_022145614.1,27236544.0,27258758.0
NW_022145614.1,27278922.0,27330153.0
NW_022145614.1,27362636.0,27379703.0
NW_022145614.1,27408181.0,27449803.0
NW_022145614.1,27464787.0,27466858.0
NW_022145614.1,27467706.0,27500712.0
NW_022145614.1,27502041.0,27504807.0
NW_022145614.1,27512180.0,27531003.0
NW_022145614.1,27544980.0,27585723.0
NW_022145614.1,27591659.0,27595579.0
NW_022145614.1,27618529.0,27636657.0
NW_022145614.1,27670303.0,27676871.0
NW_022145614.1,27692627.0,27709484.0
NW_022145614.1,27720844.0,27758416.0
NW_022145614.1,27760644.0,27806223.0
NW_022145614.1,27816172.0,27834331.0
NW_022145614.1,27844799.0,27875682.0
NW_022145614.1,27886154.0,27889122.0
NW_022145614.1,27893237.0,27910142.0
NW_022145614.1,27946814.0,27951283.0
NW_022145614.1,27958394.0,27962329.0
NW_022145614.1,27966435.0,27975839.0
NW_022145614.1,27988457.0,27991277.0
NW_022145614.1,27993164.0,27999213.0
NW_022145614.1,27999725.0,28014574.0
NW_022145614.1,28019707.0,28022542.0
NW_022145614.1,28026371.0,28038858.0
NW_022145614.1,28048862.0,28052992.0
NW_022145614.1,28054072.0,28057946.0
NW_022145614.1,28064791.0,28087549.0
NW_022145614.1,28129492.0,28135871.0
NW_022145614.1,28146670.0,28153931.0
NW_022145614.1,28160548.0,28177602.0
NW_022145614.1,28188389.0,28193151.0
NW_022145614.1,28205955.0,28241291.0
NW_022145614.1,28241588.0,28243920.0
NW_022145614.1,28250365.0,28268535.0
NW_022145614.1,28280137.0,28286161.0
NW_022145614.1,28308233.0,28314394.0
NW_022145614.1,28331036.0,28335004.0
NW_022145614.1,28339805.0,28344565.0
NW_022145614.1,28345912.0,28348502.0
NW_022145614.1,28365835.0,28367908.0
NW_022145614.1,28371505.0,28374332.0
NW_022145614.1,28385331.0,28422967.0
NW_022145614.1,28428227.0,28438525.0
NW_022145614.1,28440840.0,28449576.0
NW_022145614.1,28451504.0,28485852.0
NW_022145614.1,28486019.0,28540209.0
NW_022145614.1,28544293.0,28570412.0
NW_022145614.1,28586247.0,28604624.0
NW_022145614.1,28612193.0,28615500.0
NW_022145614.1,28621437.0,28626039.0
NW_022145614.1,28628894.0,28630813.0
NW_022145614.1,28636728.0,28647828.0
NW_022145614.1,28651414.0,28686082.0
NW_022145614.1,28698277.0,28713740.0
NW_022145614.1,28719480.0,28728636.0
NW_022145614.1,28732398.0,28768445.0
NW_022145614.1,28768743.0,28777312.0
NW_022145614.1,28777615.0,28792431.0
NW_022145614.1,28792531.0,28813002.0
NW_022145614.1,28821517.0,28829570.0
NW_022145614.1,28835815.0,28844839.0
NW_022145614.1,28850799.0,28887395.0
NW_022145614.1,28890848.0,28902550.0
NW_022145614.1,28905489.0,28925977.0
NW_022145614.1,28930715.0,29016994.0
NW_022145614.1,29021371.0,29070125.0
NW_022145614.1,29072261.0,29094100.0
NW_022145614.1,29098580.0,29110684.0
NW_022145614.1,29117383.0,29135415.0
NW_022145614.1,29168322.0,29232224.0
NW_022145614.1,29264555.0,29292214.0
NW_022145614.1,29295717.0,29307093.0
NW_022145614.1,29313791.0,29322466.0
NW_022145614.1,29333023.0,29347486.0
NW_022145614.1,29355832.0,29381793.0
NW_022145614.1,29404920.0,29427328.0
NW_022145614.1,29427632.0,29442059.0
NW_022145614.1,29445206.0,29452416.0
NW_022145614.1,29457454.0,29478668.0
NW_022145614.1,29494050.0,29500997.0
NW_022145614.1,29511138.0,29516655.0
NW_022145614.1,29519000.0,29523200.0
NW_022145614.1,29523229.0,29526664.0
NW_022145614.1,29528357.0,29536439.0
NW_022145614.1,29541913.0,29550061.0
NW_022145614.1,29554729.0,29562456.0
NW_022145614.1,29565262.0,29580624.0
NW_022145614.1,29596079.0,29635048.0
NW_022145614.1,29651649.0,29665413.0
NW_022145614.1,29685876.0,29739488.0
NW_022145614.1,29756963.0,29765156.0
NW_022145614.1,29765438.0,29778328.0
NW_022145614.1,29782860.0,29818655.0
NW_022145614.1,29850053.0,29853534.0
NW_022145614.1,29856372.0,29893354.0
NW_022145614.1,29906258.0,29978056.0
NW_022145614.1,29979840.0,29997525.0
NW_022145614.1,29998426.0,30018305.0
NW_022145614.1,30024519.0,30085617.0
NW_022145614.1,30089255.0,30107663.0
NW_022145614.1,30195870.0,30202025.0
NW_022145614.1,30220138.0,30245560.0
NW_022145614.1,30248111.0,30277169.0
NW_022145614.1,30280325.0,30292203.0
NW_022145614.1,30304334.0,30307371.0
NW_022145614.1,30328426.0,30352442.0
NW_022145614.1,30375660.0,30387028.0
NW_022145614.1,30436980.0,30475183.0
NW_022145614.1,30480791.0,30507280.0
NW_022145614.1,30514354.0,30536574.0
NW_022145614.1,30536890.0,30542106.0
NW_022145614.1,30542108.0,30555382.0
NW_022145614.1,30555691.0,30570217.0
NW_022145614.1,30576376.0,30590408.0
NW_022145614.1,30595851.0,30609828.0
NW_022145614.1,30621902.0,30659295.0
NW_022145614.1,30679210.0,30758654.0
NW_022145614.1,30772457.0,30822574.0
NW_022145614.1,30835400.0,30857110.0
NW_022145614.1,30864190.0,30879081.0
NW_022145614.1,30883667.0,30892129.0
NW_022145614.1,30896023.0,30912160.0
NW_022145614.1,30913675.0,30934171.0
NW_022145614.1,30936486.0,30957515.0
NW_022145614.1,30966294.0,30971747.0
NW_022145614.1,30984002.0,31124708.0
NW_022145614.1,31141238.0,31166079.0
NW_022145614.1,31172438.0,31201750.0
NW_022145614.1,31203157.0,31215873.0
NW_022145614.1,31218840.0,31234665.0
NW_022145614.1,31240727.0,31247667.0
NW_022145614.1,31248762.0,31274576.0
NW_022145614.1,31297369.0,31348168.0
NW_022145614.1,31349196.0,31376930.0
NW_022145614.1,31380145.0,31418637.0
NW_022145614.1,31438418.0,31505121.0
NW_022145614.1,31518442.0,31537781.0
NW_022145614.1,31541166.0,31569245.0
NW_022145614.1,31635040.0,31647838.0
NW_022145614.1,31653531.0,31662378.0
NW_022145614.1,31662658.0,31668746.0
NW_022145614.1,31671380.0,31779639.0
NW_022145614.1,31779655.0,31811968.0
NW_022145614.1,31877410.0,31893408.0
NW_022145614.1,31901985.0,31915854.0
NW_022145614.1,31916432.0,31957637.0
NW_022145614.1,31961082.0,31984890.0
NW_022145614.1,31996651.0,32003930.0
NW_022145614.1,32010481.0,32022238.0
NW_022145614.1,32023581.0,32045375.0
NW_022145614.1,32056440.0,32069710.0
NW_022145614.1,32071208.0,32102291.0
NW_022145614.1,32103658.0,32121370.0
NW_022145614.1,32125840.0,32132698.0
NW_022145614.1,32134064.0,32156089.0
NW_022145614.1,32164536.0,32193503.0
NW_022145614.1,32204787.0,32224437.0
NW_022145614.1,32226197.0,32260518.0
NW_022145614.1,32263667.0,32286448.0
NW_022145614.1,32312071.0,32324547.0
NW_022145614.1,32373418.0,32388568.0
NW_022145614.1,32391933.0,32394475.0
NW_022145614.1,32399299.0,32414403.0
NW_022145614.1,32419243.0,32445864.0
NW_022145614.1,32448038.0,32454928.0
NW_022145614.1,32462432.0,32467599.0
NW_022145614.1,32468077.0,32476742.0
NW_022145614.1,32483493.0,32492184.0
NW_022145614.1,32496996.0,32511672.0
NW_022145614.1,32520723.0,32589756.0
NW_022145614.1,32607954.0,32615302.0
NW_022145614.1,32616672.0,32635587.0
NW_022145614.1,32641033.0,32658876.0
NW_022145614.1,32669160.0,32692485.0
NW_022145614.1,32702150.0,32723494.0
NW_022145614.1,32729378.0,32749744.0
NW_022145614.1,32750861.0,32762460.0
NW_022145614.1,32764753.0,32777554.0
NW_022145614.1,32777832.0,32855360.0
NW_022145614.1,32923476.0,32934665.0
NW_022145614.1,32944911.0,32948651.0
NW_022145614.1,32954302.0,32962569.0
NW_022145614.1,32968468.0,32981342.0
NW_022145614.1,32982266.0,32996630.0
NW_022145614.1,33009569.0,33017007.0
NW_022145614.1,33026859.0,33081118.0
NW_022145614.1,33088090.0,33150887.0
NW_022145614.1,33154668.0,33167864.0
NW_022145614.1,33169217.0,33179488.0
NW_022145614.1,33183771.0,33198037.0
NW_022145614.1,33226287.0,33251305.0
NW_022145614.1,33255874.0,33281329.0
NW_022145614.1,33294585.0,33309833.0
NW_022145614.1,33315226.0,33318916.0
NW_022145614.1,33320372.0,33330442.0
NW_022145614.1,33340597.0,33361416.0
NW_022145614.1,33366961.0,33397141.0
NW_022145614.1,33399065.0,33416967.0
NW_022145614.1,33422130.0,33442250.0
NW_022145614.1,33447865.0,33455181.0
NW_022145614.1,33456389.0,33483881.0
NW_022145614.1,33484707.0,33517029.0
NW_022145614.1,33524173.0,33546240.0
NW_022145614.1,33555753.0,33573927.0
NW_022145614.1,33576386.0,33605626.0
NW_022145614.1,33606532.0,33629795.0
NW_022145614.1,33630993.0,33636159.0
NW_022145615.1,6313.0,84134.0
NW_022145615.1,129830.0,155390.0
NW_022145615.1,164331.0,174376.0
NW_022145615.1,174593.0,182998.0
NW_022145615.1,184718.0,192282.0
NW_022145615.1,193185.0,272683.0
NW_022145615.1,272843.0,332454.0
NW_022145615.1,347586.0,350365.0
NW_022145615.1,373364.0,383317.0
NW_022145615.1,389077.0,420687.0
NW_022145615.1,420749.0,458360.0
NW_022145615.1,462116.0,483966.0
NW_022145615.1,486934.0,536067.0
NW_022145615.1,540360.0,557569.0
NW_022145615.1,579618.0,610800.0
NW_022145615.1,657708.0,688893.0
NW_022145615.1,692708.0,733514.0
NW_022145615.1,750432.0,792430.0
NW_022145615.1,795266.0,821718.0
NW_022145615.1,824607.0,879202.0
NW_022145615.1,893860.0,1094757.0
NW_022145615.1,1098532.0,1130136.0
NW_022145615.1,1138604.0,1224047.0
NW_022145615.1,1225292.0,1238331.0
NW_022145615.1,1244972.0,1340249.0
NW_022145615.1,1340269.0,1350600.0
NW_022145615.1,1352602.0,1368317.0
NW_022145615.1,1370304.0,1378990.0
NW_022145615.1,1383461.0,1412445.0
NW_022145615.1,1420348.0,1438249.0
NW_022145615.1,1448760.0,1455178.0
NW_022145615.1,1489335.0,1517195.0
NW_022145615.1,1522083.0,1550776.0
NW_022145615.1,1555012.0,1562418.0
NW_022145615.1,1563632.0,1582152.0
NW_022145615.1,1584098.0,1603253.0
NW_022145615.1,1606603.0,1609741.0
NW_022145615.1,1754745.0,1774297.0
NW_022145615.1,1788227.0,1807254.0
NW_022145615.1,1811690.0,1828237.0
NW_022145615.1,1828952.0,1845208.0
NW_022145615.1,1845609.0,1856713.0
NW_022145615.1,1858667.0,1875785.0
NW_022145615.1,1902177.0,1906682.0
NW_022145615.1,1956797.0,1962542.0
NW_022145615.1,1981632.0,1998628.0
NW_022145615.1,2005299.0,2022837.0
NW_022145615.1,2027804.0,2031889.0
NW_022145615.1,2039644.0,2047501.0
NW_022145615.1,2113151.0,2156016.0
NW_022145615.1,2156742.0,2184610.0
NW_022145615.1,2195732.0,2204256.0
NW_022145615.1,2205451.0,2251154.0
NW_022145615.1,2257343.0,2372543.0
NW_022145615.1,2376989.0,2381194.0
NW_022145615.1,2381659.0,2385384.0
NW_022145615.1,2386446.0,2392668.0
NW_022145615.1,2395451.0,2399785.0
NW_022145615.1,2406698.0,2410226.0
NW_022145615.1,2411749.0,2419483.0
NW_022145615.1,2421496.0,2429315.0
NW_022145615.1,2433093.0,2491471.0
NW_022145615.1,2493784.0,2514419.0
NW_022145615.1,2518224.0,2522182.0
NW_022145615.1,2588318.0,2598001.0
NW_022145615.1,2627332.0,2632800.0
NW_022145615.1,2647260.0,2656907.0
NW_022145615.1,2671086.0,2693957.0
NW_022145615.1,2695685.0,2722848.0
NW_022145615.1,2728051.0,2738042.0
NW_022145615.1,2741357.0,2751723.0
NW_022145615.1,2753440.0,2791907.0
NW_022145615.1,2798541.0,2820450.0
NW_022145615.1,2821319.0,2860087.0
NW_022145615.1,2965078.0,2967945.0
NW_022145615.1,3003499.0,3028154.0
NW_022145615.1,3063545.0,3070257.0
NW_022145615.1,3076638.0,3094343.0
NW_022145615.1,3207881.0,3230300.0
NW_022145615.1,3233734.0,3241017.0
NW_022145615.1,3245241.0,3274575.0
NW_022145615.1,3277330.0,3319762.0
NW_022145615.1,3320334.0,3357194.0
NW_022145615.1,3367098.0,3372515.0
NW_022145615.1,3379287.0,3428509.0
NW_022145615.1,3460115.0,3472077.0
NW_022145615.1,3475778.0,3488786.0
NW_022145615.1,3489586.0,3496405.0
NW_022145615.1,3502189.0,3522094.0
NW_022145615.1,3549188.0,3553922.0
NW_022145615.1,3606339.0,3667363.0
NW_022145615.1,3670956.0,3702289.0
NW_022145615.1,3715936.0,3730575.0
NW_022145615.1,3737084.0,3755076.0
NW_022145615.1,3763244.0,3772023.0
NW_022145615.1,3778251.0,3786757.0
NW_022145615.1,3800166.0,3809233.0
NW_022145615.1,3815777.0,3831433.0
NW_022145615.1,3911523.0,3918333.0
NW_022145615.1,3947255.0,3951764.0
NW_022145615.1,3957793.0,3972279.0
NW_022145615.1,4011463.0,4027231.0
NW_022145615.1,4029913.0,4032865.0
NW_022145615.1,4051247.0,4054254.0
NW_022145615.1,4056336.0,4082325.0
NW_022145615.1,4188873.0,4215553.0
NW_022145615.1,4221391.0,4224167.0
NW_022145615.1,4268596.0,4273237.0
NW_022145615.1,4279559.0,4284100.0
NW_022145615.1,4310552.0,4330823.0
NW_022145615.1,4341438.0,4343917.0
NW_022145615.1,4452948.0,4474187.0
NW_022145615.1,4482240.0,4488550.0
NW_022145615.1,4490610.0,4496778.0
NW_022145615.1,4513647.0,4523650.0
NW_022145615.1,4525667.0,4536144.0
NW_022145615.1,4540411.0,4547910.0
NW_022145615.1,4557523.0,4564861.0
NW_022145615.1,4565131.0,4571424.0
NW_022145615.1,4573322.0,4582615.0
NW_022145615.1,4587431.0,4594831.0
NW_022145615.1,4597405.0,4617169.0
NW_022145615.1,4628887.0,4636151.0
NW_022145615.1,4637114.0,4643166.0
NW_022145615.1,4644894.0,4657119.0
NW_022145615.1,4660135.0,4666095.0
NW_022145615.1,4674386.0,4733898.0
NW_022145615.1,4738526.0,4754384.0
NW_022145615.1,4779835.0,4811853.0
NW_022145615.1,4817329.0,4823577.0
NW_022145615.1,4850842.0,4911683.0
NW_022145615.1,4913528.0,4933638.0
NW_022145615.1,4934555.0,4960088.0
NW_022145615.1,4962647.0,4970258.0
NW_022145615.1,4975392.0,4987448.0
NW_022145615.1,5007536.0,5043830.0
NW_022145615.1,5046718.0,5050253.0
NW_022145615.1,5066045.0,5074773.0
NW_022145615.1,5077167.0,5111358.0
NW_022145615.1,5112413.0,5122177.0
NW_022145615.1,5138237.0,5219532.0
NW_022145615.1,5223137.0,5274867.0
NW_022145615.1,5275913.0,5359277.0
NW_022145615.1,5380552.0,5383676.0
NW_022145615.1,5389525.0,5415897.0
NW_022145615.1,5422396.0,5477303.0
NW_022145615.1,5486218.0,5533486.0
NW_022145615.1,5540540.0,5596921.0
NW_022145615.1,5596988.0,5616686.0
NW_022145615.1,5620926.0,5657311.0
NW_022145615.1,5680155.0,5723333.0
NW_022145615.1,5726117.0,5761240.0
NW_022145615.1,5768273.0,5776483.0
NW_022145615.1,5780819.0,5863825.0
NW_022145615.1,5875780.0,5882606.0
NW_022145615.1,5889243.0,5911656.0
NW_022145615.1,5913921.0,5930662.0
NW_022145615.1,5949848.0,5951920.0
NW_022145615.1,6026930.0,6030757.0
NW_022145615.1,6108897.0,6115596.0
NW_022145615.1,6127747.0,6151878.0
NW_022145615.1,6252436.0,6274237.0
NW_022145615.1,6361695.0,6366569.0
